user_pseudo_id,first_order_date,purchase_day_of_week,purchase_hour_utc,device_category,first_source,first_medium,first_order_revenue,first_order_items,sessions_before_first_purchase,product_views_before_purchase,add_to_cart_before_purchase,checkout_events_before_purchase,search_events_before_purchase,days_first_visit_to_purchase,repeat_purchase_30d
59283995.2508616440,2020-11-26,5,17,desktop,<Other>,referral,291.0,26,1,47,16,1,0,0,1
27563953.0157833669,2020-11-27,6,11,desktop,shop.googlemerchandisestore.com,referral,139.0,24,3,85,18,1,5,1,0
7252675.9081491443,2020-11-27,6,22,desktop,shop.googlemerchandisestore.com,referral,188.0,7,2,24,30,5,0,0,0
1296696.7251929026,2020-11-27,6,20,desktop,shop.googlemerchandisestore.com,referral,60.0,3,3,104,0,6,0,14,0
4064709.6809185036,2020-11-27,6,15,desktop,shop.googlemerchandisestore.com,referral,119.0,3,3,8,3,2,0,5,0
14271346.9604620566,2020-11-27,6,23,desktop,shop.googlemerchandisestore.com,referral,149.0,7,3,25,8,3,6,24,0
64451489.6117020616,2020-11-27,6,0,desktop,shop.googlemerchandisestore.com,referral,298.0,52,1,59,29,1,1,,0
47560404.3476867470,2020-11-27,6,16,desktop,shop.googlemerchandisestore.com,referral,63.0,1,2,21,9,1,3,0,0
6961058.7244207405,2020-11-27,6,1,desktop,<Other>,referral,226.0,9,1,22,2,2,0,0,0
3420993345.0374419686,2020-11-27,6,6,desktop,<Other>,referral,54.0,5,1,23,1,2,0,0,0
1872347.3287993263,2020-11-27,6,2,desktop,<Other>,referral,37.0,3,2,32,20,2,0,1,0
90840499.7278556017,2020-11-27,6,12,desktop,shop.googlemerchandisestore.com,referral,23.0,4,6,54,3,4,0,,0
53425850.4089853958,2020-11-27,6,5,desktop,<Other>,referral,27.0,4,1,15,10,3,0,0,0
49625864.9176816663,2020-11-28,7,8,desktop,<Other>,referral,76.0,4,1,19,20,1,0,,0
5357426.0216106310,2020-11-28,7,13,desktop,shop.googlemerchandisestore.com,referral,17.0,1,1,3,3,1,0,0,0
45408917.7275708611,2020-11-28,7,14,desktop,shop.googlemerchandisestore.com,referral,218.0,5,1,7,0,1,0,0,0
80102056.6809389391,2020-11-28,7,0,desktop,shop.googlemerchandisestore.com,referral,163.0,6,2,43,7,2,0,20,1
2314652.7895916826,2020-11-28,7,11,desktop,shop.googlemerchandisestore.com,referral,270.0,13,4,54,41,1,0,10,0
79556001.9340338986,2020-11-28,7,6,desktop,<Other>,referral,135.0,47,1,18,18,2,2,0,0
41721597.7658078053,2020-11-29,1,16,desktop,shop.googlemerchandisestore.com,referral,143.0,6,2,47,9,1,0,0,0
7193125.5982849186,2020-11-29,1,7,desktop,shop.googlemerchandisestore.com,referral,226.0,8,2,13,9,4,3,0,0
9038823.9978976976,2020-11-29,1,15,desktop,<Other>,referral,37.0,2,1,2,3,2,0,0,0
2003912.9760669661,2020-11-29,1,19,desktop,shop.googlemerchandisestore.com,referral,111.0,4,2,25,6,2,0,0,0
7674529.8817175135,2020-11-29,1,18,desktop,shop.googlemerchandisestore.com,referral,48.0,12,3,59,5,4,0,1,0
69692269.6324291600,2020-11-30,2,19,desktop,<Other>,referral,99.0,14,1,22,11,4,3,0,0
7487454.9043521164,2020-11-30,2,0,desktop,<Other>,referral,175.0,4,3,34,12,5,1,3,0
93790140.2924262721,2020-11-30,2,18,desktop,shop.googlemerchandisestore.com,referral,16.0,1,5,15,2,2,1,28,1
62352188.0721262860,2020-11-30,2,5,desktop,<Other>,referral,8.0,1,1,3,3,4,0,0,0
3306493.6869699768,2020-11-30,2,10,desktop,shop.googlemerchandisestore.com,referral,69.0,1,2,4,4,12,0,,0
7851717310.4801484131,2020-11-30,2,23,desktop,shop.googlemerchandisestore.com,referral,79.0,1,1,5,3,4,0,0,0
8680294.6850188531,2020-11-30,2,2,desktop,shop.googlemerchandisestore.com,referral,44.0,1,1,1,1,2,0,0,0
42669696.4294515505,2020-11-30,2,5,desktop,shop.googlemerchandisestore.com,referral,141.0,7,8,87,12,4,9,,0
34140706.2517225165,2020-11-30,2,16,desktop,shop.googlemerchandisestore.com,referral,48.0,2,4,7,2,4,0,17,0
73449982.7685842628,2020-11-30,2,6,desktop,<Other>,referral,42.0,2,2,18,9,2,0,13,0
22342515.7470426533,2020-11-30,2,23,desktop,shop.googlemerchandisestore.com,referral,39.0,2,2,18,0,4,0,0,0
46713699.8088713367,2020-11-30,2,5,desktop,shop.googlemerchandisestore.com,referral,48.0,1,1,17,3,8,0,,0
7680193331.8740202405,2020-11-30,2,18,desktop,<Other>,referral,443.0,31,2,68,47,12,0,27,0
52190515.2041872856,2020-11-30,2,7,desktop,<Other>,referral,25.0,1,4,20,2,3,0,,0
7836037.1182313637,2020-11-30,2,16,desktop,shop.googlemerchandisestore.com,referral,139.0,14,5,12,8,2,0,17,0
38018259.3746869511,2020-11-30,2,20,desktop,shop.googlemerchandisestore.com,referral,54.0,2,2,7,0,10,1,0,0
6003584.8390086616,2020-12-01,3,13,desktop,<Other>,referral,22.0,2,3,6,3,2,0,,0
65142264.5403230916,2020-12-01,3,0,desktop,<Other>,referral,30.0,1,3,9,4,4,0,19,0
7962956.9533545007,2020-12-01,3,12,desktop,<Other>,referral,25.0,5,5,46,14,22,0,18,0
19569327.4509171845,2020-12-01,3,3,desktop,<Other>,referral,64.0,2,1,25,2,6,2,,0
9052157.9901549579,2020-12-01,3,13,desktop,<Other>,referral,103.0,4,1,17,0,4,0,0,0
89869837.0474393502,2020-12-01,3,6,desktop,shop.googlemerchandisestore.com,referral,14.0,1,2,2,1,2,0,,0
78595868.1512099749,2020-12-01,3,3,desktop,<Other>,referral,94.0,5,4,52,11,2,0,0,0
2428522809.5367733841,2020-12-01,3,19,desktop,shop.googlemerchandisestore.com,referral,7.0,1,1,6,1,2,0,0,0
37603645.8224296625,2020-12-01,3,19,desktop,shop.googlemerchandisestore.com,referral,58.0,1,1,2,0,4,1,0,0
11100960.2667996478,2020-12-01,3,7,desktop,<Other>,referral,27.0,2,2,28,1,8,0,0,1
1089178.9103594365,2020-12-01,3,23,desktop,shop.googlemerchandisestore.com,referral,28.0,2,2,16,2,6,8,6,0
8501593.9535639008,2020-12-01,3,20,desktop,<Other>,referral,30.0,2,1,5,3,2,0,0,0
3436758.3540022393,2020-12-02,4,17,desktop,shop.googlemerchandisestore.com,referral,67.0,3,2,9,9,4,0,12,0
18171656.8464996756,2020-12-02,4,19,desktop,shop.googlemerchandisestore.com,referral,71.0,1,3,1,1,4,0,8,0
8142000.3062958976,2020-12-02,4,23,desktop,shop.googlemerchandisestore.com,referral,22.0,1,3,5,0,8,0,1,0
5901521.9913022764,2020-12-02,4,17,desktop,shop.googlemerchandisestore.com,referral,42.0,3,2,9,8,2,5,0,0
42813245.4172486522,2020-12-02,4,23,desktop,<Other>,referral,24.0,1,1,26,16,6,0,,1
4554126.3663658204,2020-12-02,4,8,desktop,shop.googlemerchandisestore.com,referral,16.0,2,1,27,19,8,0,,0
8474883.1476714634,2020-12-02,4,19,desktop,<Other>,referral,41.0,3,3,44,13,5,0,5,0
9145316.2106521715,2020-12-02,4,23,desktop,<Other>,referral,57.0,3,3,30,7,6,0,0,0
35482474.3482133405,2020-12-03,5,10,desktop,<Other>,referral,149.0,8,1,34,1,2,0,0,0
6315084.4680304987,2020-12-03,5,7,desktop,shop.googlemerchandisestore.com,referral,55.0,1,1,2,1,4,0,,0
34893677.5986111507,2020-12-03,5,5,desktop,shop.googlemerchandisestore.com,referral,92.0,1,5,13,4,8,0,22,0
18328443.2080319353,2020-12-03,5,20,desktop,<Other>,referral,28.0,2,8,19,10,4,0,,0
8343874.6047306465,2020-12-03,5,16,desktop,shop.googlemerchandisestore.com,referral,36.0,3,2,6,6,4,3,0,0
5277361.6865370550,2020-12-03,5,13,desktop,shop.googlemerchandisestore.com,referral,40.0,3,3,18,15,4,0,0,0
90534189.7793559750,2020-12-03,5,12,desktop,<Other>,referral,62.0,5,3,31,0,6,4,2,0
3310339.4446432370,2020-12-04,6,12,desktop,shop.googlemerchandisestore.com,referral,237.0,18,2,52,38,2,0,0,0
28624446.9980540301,2020-12-04,6,9,desktop,<Other>,referral,142.0,2,1,15,15,8,0,0,1
3375496.0648813714,2020-12-04,6,11,desktop,shop.googlemerchandisestore.com,referral,145.0,6,3,32,17,10,0,1,0
4429575.3550051489,2020-12-04,6,12,desktop,shop.googlemerchandisestore.com,referral,43.0,3,2,4,4,8,0,,0
69784832.7107601315,2020-12-04,6,8,desktop,shop.googlemerchandisestore.com,referral,24.0,1,2,20,1,6,1,,1
66118688.0355028155,2020-12-04,6,15,desktop,shop.googlemerchandisestore.com,referral,155.0,2,4,7,3,2,0,0,0
31556860.5592810420,2020-12-04,6,10,desktop,shop.googlemerchandisestore.com,referral,194.0,5,5,20,4,10,6,2,1
3729857539.9270422454,2020-12-04,6,0,desktop,<Other>,referral,30.0,1,1,1,1,8,0,0,0
57471045.2261985947,2020-12-04,6,5,desktop,<Other>,referral,326.0,144,7,8,8,4,3,22,0
7054156.8209924713,2020-12-05,7,17,desktop,shop.googlemerchandisestore.com,referral,18.0,1,2,6,10,4,0,6,1
5402809.0916803278,2020-12-05,7,0,desktop,shop.googlemerchandisestore.com,referral,75.0,9,1,12,11,2,0,0,0
54134313.7729355877,2020-12-05,7,15,desktop,<Other>,referral,194.0,4,1,27,21,6,0,0,0
16291219.8111422394,2020-12-05,7,23,desktop,shop.googlemerchandisestore.com,referral,273.0,5,1,35,2,6,0,0,1
11576602.4389743015,2020-12-05,7,10,desktop,<Other>,referral,48.0,2,2,16,1,2,0,25,0
4663569.8394119852,2020-12-05,7,9,desktop,shop.googlemerchandisestore.com,referral,134.0,3,4,10,3,2,0,1,1
7576454.7446983097,2020-12-05,7,6,desktop,shop.googlemerchandisestore.com,referral,40.0,5,2,25,8,2,0,,0
55031053.4391048781,2020-12-05,7,14,desktop,<Other>,referral,31.0,7,2,13,10,8,1,,0
87866076.0273401847,2020-12-06,1,18,desktop,<Other>,referral,7.0,1,1,3,0,8,0,0,0
17453487.1522301419,2020-12-06,1,8,desktop,<Other>,referral,198.0,3,1,44,8,2,0,0,1
82736940.6582572177,2020-12-06,1,21,desktop,<Other>,referral,68.0,4,3,53,27,14,0,4,0
57752699.8373496520,2020-12-06,1,13,desktop,<Other>,referral,39.0,6,1,4,3,4,0,0,0
62367831.6101573204,2020-12-06,1,6,desktop,shop.googlemerchandisestore.com,referral,68.0,2,1,4,3,4,0,0,0
2794254.3713155121,2020-12-06,1,15,desktop,shop.googlemerchandisestore.com,referral,38.0,4,4,14,5,4,0,25,0
2232198.6371873310,2020-12-07,2,17,desktop,<Other>,referral,58.0,2,4,10,6,2,0,13,0
7125962.1798454198,2020-12-07,2,4,desktop,shop.googlemerchandisestore.com,referral,208.0,14,3,10,5,5,10,,0
11330440.1022375512,2020-12-07,2,8,desktop,<Other>,referral,32.0,2,1,4,2,4,1,0,0
39631980.9180761075,2020-12-07,2,15,desktop,<Other>,referral,35.0,2,4,27,2,6,0,34,0
8446899326.9951195067,2020-12-07,2,5,desktop,<Other>,referral,56.0,2,2,15,0,14,0,0,0
30279612.0796589091,2020-12-07,2,11,desktop,shop.googlemerchandisestore.com,referral,11.0,4,2,7,2,4,0,2,0
5254972.8889576683,2020-12-07,2,12,desktop,shop.googlemerchandisestore.com,referral,54.0,5,4,34,6,4,2,0,0
62091849.9050525976,2020-12-07,2,1,desktop,shop.googlemerchandisestore.com,referral,170.0,17,6,69,26,10,0,1,0
82102048.1975466467,2020-12-07,2,23,desktop,shop.googlemerchandisestore.com,referral,72.0,5,5,109,45,4,1,7,0
7030108.5593636316,2020-12-07,2,5,desktop,shop.googlemerchandisestore.com,referral,94.0,6,2,1,1,2,0,,0
3133775.9156295221,2020-12-07,2,19,desktop,shop.googlemerchandisestore.com,referral,84.0,3,1,0,0,10,0,,0
1050089385.0196776808,2020-12-08,3,2,desktop,shop.googlemerchandisestore.com,referral,40.0,4,1,27,3,2,0,0,0
91274512.0451281678,2020-12-08,3,16,desktop,shop.googlemerchandisestore.com,referral,152.0,13,3,19,9,2,0,21,0
46297179.0171278742,2020-12-08,3,14,desktop,shop.googlemerchandisestore.com,referral,19.0,1,3,27,0,4,0,7,0
2505234.3838284690,2020-12-08,3,4,desktop,shop.googlemerchandisestore.com,referral,53.0,4,2,41,18,6,0,0,0
2871704.5311484997,2020-12-08,3,14,desktop,<Other>,referral,50.0,2,1,3,2,8,1,0,0
52644953.9352687463,2020-12-08,3,17,desktop,<Other>,referral,62.0,6,3,10,0,8,0,0,0
4571300.1430687449,2020-12-08,3,10,desktop,<Other>,referral,34.0,5,3,31,10,4,0,21,0
39049092.9395215156,2020-12-08,3,22,desktop,<Other>,referral,34.0,2,4,7,2,12,0,1,1
4970125.1163716142,2020-12-08,3,8,desktop,<Other>,referral,30.0,1,1,1,0,2,0,0,1
8670634.2015391312,2020-12-08,3,14,desktop,shop.googlemerchandisestore.com,referral,120.0,4,1,22,2,2,1,0,0
1854862.9557304483,2020-12-08,3,2,desktop,<Other>,referral,60.0,3,2,27,5,4,4,,0
2546049.6626963713,2020-12-08,3,19,desktop,<Other>,referral,105.0,2,1,9,0,2,0,0,0
1899612.8238628379,2020-12-08,3,11,desktop,<Other>,referral,13.0,2,2,2,1,2,0,0,0
8432100.8786702190,2020-12-08,3,7,desktop,<Other>,referral,50.0,7,4,76,17,2,0,,0
70092642.2710325772,2020-12-09,4,20,desktop,shop.googlemerchandisestore.com,referral,32.0,6,4,38,9,4,0,5,1
2701051.6884497528,2020-12-09,4,22,desktop,<Other>,referral,168.0,11,1,38,8,10,0,,0
4738947.9438471560,2020-12-09,4,16,desktop,shop.googlemerchandisestore.com,referral,21.0,4,3,4,4,4,0,20,0
67050800.3768789367,2020-12-09,4,18,desktop,shop.googlemerchandisestore.com,referral,10.0,1,2,3,0,10,0,0,0
59219545.0213652475,2020-12-09,4,11,desktop,<Other>,referral,27.0,3,1,3,3,4,0,0,0
49793755.7550891425,2020-12-09,4,4,desktop,<Other>,referral,94.0,7,3,61,0,4,0,,0
7725658.2117768050,2020-12-09,4,11,desktop,shop.googlemerchandisestore.com,referral,69.0,5,2,21,4,6,0,25,0
43332866.6587062300,2020-12-09,4,4,desktop,<Other>,referral,55.0,1,1,1,0,2,0,0,0
69458824.5462655089,2020-12-09,4,3,desktop,shop.googlemerchandisestore.com,referral,37.0,10,5,27,18,4,0,4,0
1336873.9384913636,2020-12-09,4,7,desktop,<Other>,referral,23.0,2,1,2,2,4,0,0,0
85312914.8686882545,2020-12-09,4,6,desktop,shop.googlemerchandisestore.com,referral,36.0,13,7,27,2,2,3,,0
33228466.7506889878,2020-12-10,5,1,desktop,shop.googlemerchandisestore.com,referral,66.0,10,1,45,20,8,0,0,0
73143977.4968623389,2020-12-10,5,11,desktop,shop.googlemerchandisestore.com,referral,143.0,6,7,83,0,2,27,31,0
7982465.7564916416,2020-12-10,5,2,desktop,shop.googlemerchandisestore.com,referral,44.0,1,1,2,0,2,0,0,0
88765980.1821355206,2020-12-10,5,17,desktop,shop.googlemerchandisestore.com,referral,58.0,2,2,12,0,4,0,2,0
6524949.7576513689,2020-12-10,5,8,desktop,shop.googlemerchandisestore.com,referral,32.0,2,1,4,1,2,0,,0
31733645.3711323316,2020-12-10,5,15,desktop,<Other>,referral,138.0,19,3,116,55,2,0,,0
7307937.9736138181,2020-12-10,5,17,desktop,<Other>,referral,180.0,11,1,20,10,8,0,0,0
63322638.6145263794,2020-12-10,5,7,desktop,<Other>,referral,69.0,2,1,2,2,14,2,0,0
5640270.2841313070,2020-12-10,5,16,desktop,<Other>,referral,15.0,2,4,18,0,6,0,16,0
88609982.3067509014,2020-12-10,5,8,desktop,<Other>,referral,14.0,1,1,5,1,2,0,,0
44589429.9068358520,2020-12-10,5,23,desktop,<Other>,referral,8.0,1,1,4,3,10,0,0,0
10987967.4344965706,2020-12-10,5,4,desktop,shop.googlemerchandisestore.com,referral,20.0,1,2,2,2,4,0,2,0
4987157.9547809982,2020-12-10,5,11,desktop,shop.googlemerchandisestore.com,referral,33.0,2,1,30,3,4,0,0,0
57342716.1787863925,2020-12-10,5,5,desktop,<Other>,referral,24.0,2,2,8,0,2,0,21,0
60082841.6448395764,2020-12-10,5,5,desktop,<Other>,referral,30.0,1,4,27,0,2,0,28,0
36091629.1274862467,2020-12-10,5,6,desktop,<Other>,referral,56.0,3,4,29,5,4,0,3,0
82463656.4683065478,2020-12-11,6,15,desktop,<Other>,referral,56.0,4,3,8,2,6,0,6,0
6190624.8931186607,2020-12-11,6,15,desktop,shop.googlemerchandisestore.com,referral,79.0,1,1,0,0,4,0,0,0
12340605.6061903393,2020-12-11,6,0,desktop,<Other>,referral,48.0,2,1,2,2,8,1,0,0
35163365.5527160856,2020-12-11,6,12,desktop,<Other>,referral,47.0,6,4,14,13,2,0,3,0
49705018.4806836426,2020-12-11,6,9,desktop,shop.googlemerchandisestore.com,referral,36.0,2,4,26,11,4,0,,0
5869321.8775547043,2020-12-11,6,9,desktop,<Other>,referral,56.0,2,11,8,2,6,0,,0
26045316.6076625887,2020-12-11,6,16,desktop,shop.googlemerchandisestore.com,referral,55.0,1,2,20,4,4,0,0,0
68901715.3203526989,2020-12-11,6,7,desktop,shop.googlemerchandisestore.com,referral,28.0,2,1,3,2,6,0,0,0
55898259.3632334008,2020-12-11,6,18,desktop,shop.googlemerchandisestore.com,referral,21.0,2,10,87,5,12,0,28,0
6541037.7464446794,2020-12-11,6,20,desktop,shop.googlemerchandisestore.com,referral,94.0,5,1,42,6,6,0,0,0
37930099.3763917539,2020-12-11,6,6,desktop,shop.googlemerchandisestore.com,referral,576.0,30,8,35,0,6,1,28,0
4118528.2594121459,2020-12-11,6,9,desktop,<Other>,referral,44.0,1,3,7,3,4,0,7,1
45684041.1487561454,2020-12-11,6,22,desktop,<Other>,referral,24.0,1,3,20,18,6,0,,0
65547429.6412161315,2020-12-11,6,17,desktop,<Other>,referral,44.0,3,1,10,7,4,0,0,0
1111007.3250339243,2020-12-11,6,7,desktop,shop.googlemerchandisestore.com,referral,55.0,1,1,1,1,4,0,0,0
18829536.8717481088,2020-12-12,7,9,desktop,<Other>,referral,13.0,1,2,4,1,10,0,0,1
3048029.9624473822,2020-12-12,7,22,desktop,shop.googlemerchandisestore.com,referral,127.0,4,1,19,3,4,0,0,0
24304271.4330042107,2020-12-12,7,15,desktop,shop.googlemerchandisestore.com,referral,83.0,2,6,99,17,12,4,2,0
3204923446.0487126458,2020-12-12,7,4,desktop,<Other>,referral,6.0,1,3,7,0,6,0,10,0
6382777.8321129293,2020-12-12,7,13,desktop,shop.googlemerchandisestore.com,referral,102.0,2,3,16,12,4,0,4,0
1645066.3355511314,2020-12-12,7,17,desktop,<Other>,referral,55.0,1,1,19,24,4,0,0,1
57149023.8916404973,2020-12-13,1,13,desktop,shop.googlemerchandisestore.com,referral,43.0,2,6,37,28,6,0,1,0
41038964.1300925220,2020-12-13,1,16,desktop,<Other>,referral,42.0,3,1,5,5,6,0,0,0
37052831.8526706612,2020-12-13,1,3,desktop,<Other>,referral,12.0,2,1,9,2,2,0,0,0
79224794.0908623273,2020-12-13,1,16,desktop,<Other>,referral,151.0,5,1,57,0,6,0,0,0
1491753.9250182150,2020-12-13,1,12,desktop,shop.googlemerchandisestore.com,referral,48.0,1,4,37,10,8,0,31,1
5161098.0325326264,2020-12-13,1,20,desktop,shop.googlemerchandisestore.com,referral,43.0,3,3,10,3,4,4,3,0
59440589.7744966984,2020-12-14,2,12,desktop,shop.googlemerchandisestore.com,referral,18.0,2,2,20,6,2,0,,0
27672883.7917801712,2020-12-14,2,8,desktop,shop.googlemerchandisestore.com,referral,32.0,4,3,41,13,4,1,1,0
2278219.0388083386,2020-12-14,2,4,desktop,<Other>,referral,784.0,52,4,172,49,2,0,5,0
5266823.8519727676,2020-12-14,2,14,desktop,<Other>,referral,54.0,4,5,53,20,8,1,,0
3388152.7416415006,2020-12-14,2,22,desktop,shop.googlemerchandisestore.com,referral,52.0,5,2,12,9,4,0,7,1
19740989.0858763007,2020-12-14,2,15,desktop,shop.googlemerchandisestore.com,referral,24.0,2,3,30,10,4,0,0,0
3111676283.5909814874,2020-12-14,2,13,desktop,shop.googlemerchandisestore.com,referral,16.0,1,2,3,1,4,0,21,1
41651272.6663629996,2020-12-14,2,17,desktop,<Other>,referral,13.0,1,1,5,0,6,0,0,0
9030851.6893086314,2020-12-15,3,16,desktop,shop.googlemerchandisestore.com,referral,32.0,1,3,9,3,2,0,14,1
92178928.5827422195,2020-12-15,3,18,desktop,shop.googlemerchandisestore.com,referral,21.0,2,2,18,3,6,3,0,0
69713248.5059349258,2020-12-15,3,17,desktop,shop.googlemerchandisestore.com,referral,82.0,4,3,30,15,10,5,0,0
27918283.4779947292,2020-12-15,3,11,desktop,<Other>,referral,38.0,4,7,76,7,14,8,,0
8843133.1891118007,2020-12-15,3,8,desktop,shop.googlemerchandisestore.com,referral,149.0,10,1,31,19,6,0,0,0
31877872.8352061999,2020-12-15,3,12,desktop,<Other>,referral,6.0,2,1,8,2,2,0,0,0
2526035958.7467790703,2020-12-15,3,16,desktop,<Other>,referral,174.0,4,8,58,8,4,0,,0
2884152188.9848456767,2020-12-15,3,11,desktop,shop.googlemerchandisestore.com,referral,88.0,2,9,27,4,2,0,28,0
92422851.0520335541,2020-12-15,3,17,desktop,shop.googlemerchandisestore.com,referral,242.0,30,1,11,7,4,0,,0
4828068.2073927850,2020-12-15,3,4,desktop,shop.googlemerchandisestore.com,referral,80.0,4,5,42,20,2,0,0,0
31203817.7278508915,2020-12-15,3,0,desktop,shop.googlemerchandisestore.com,referral,16.0,1,1,1,0,2,0,0,0
61506894.3453397302,2020-12-15,3,8,desktop,shop.googlemerchandisestore.com,referral,50.0,5,3,63,0,2,0,6,0
4113793.0930728956,2020-12-15,3,14,desktop,shop.googlemerchandisestore.com,referral,30.0,1,3,14,1,2,8,0,1
3295969.7003429554,2020-12-15,3,8,desktop,<Other>,referral,63.0,1,1,17,0,4,0,0,0
45823533.2084380423,2020-12-15,3,17,desktop,<Other>,referral,28.0,2,2,16,4,6,0,0,0
49882860.4695240275,2020-12-15,3,16,desktop,shop.googlemerchandisestore.com,referral,44.0,1,2,23,27,4,0,11,0
71728326.8215187064,2020-12-16,4,1,desktop,shop.googlemerchandisestore.com,referral,19.0,1,1,1,0,6,0,0,0
86226481.4357835444,2020-12-16,4,21,desktop,<Other>,referral,30.0,1,9,10,0,6,0,,1
64707869.9107693145,2020-12-16,4,13,desktop,<Other>,referral,98.0,3,3,45,0,2,0,0,0
83567287.4802807332,2020-12-16,4,17,desktop,shop.googlemerchandisestore.com,referral,32.0,1,1,1,1,2,2,,0
22626490.1144906377,2020-12-16,4,1,desktop,<Other>,referral,85.0,4,5,28,18,6,0,13,0
70707207.7999405769,2020-12-16,4,8,desktop,shop.googlemerchandisestore.com,referral,137.0,8,10,83,10,26,3,8,0
71577991.6929043696,2020-12-16,4,14,desktop,shop.googlemerchandisestore.com,referral,86.0,2,3,20,9,10,0,1,0
1593060.9903989741,2020-12-16,4,4,desktop,shop.googlemerchandisestore.com,referral,184.0,2,1,20,18,4,1,0,0
1473521219.8525112860,2020-12-16,4,14,desktop,<Other>,referral,24.0,3,4,27,17,6,0,14,0
54650516.3770320538,2020-12-16,4,13,desktop,shop.googlemerchandisestore.com,referral,20.0,2,6,13,9,14,5,25,0
72884242.1035011217,2020-12-16,4,22,desktop,shop.googlemerchandisestore.com,referral,11.0,1,6,17,6,4,0,,0
1245203.1205410719,2020-12-16,4,8,desktop,<Other>,referral,72.0,2,5,25,8,8,0,5,1
2801511.1336263011,2020-12-16,4,15,desktop,<Other>,referral,37.0,2,3,93,7,4,0,28,0
75941642.3432570745,2020-12-16,4,22,desktop,shop.googlemerchandisestore.com,referral,46.0,4,8,29,19,6,1,13,0
8947475.8090315077,2020-12-17,5,2,desktop,<Other>,referral,20.0,1,6,8,4,8,0,1,1
8631746.0136342760,2020-12-17,5,23,desktop,shop.googlemerchandisestore.com,referral,191.0,11,2,65,22,3,0,4,0
2232981444.3331731762,2020-12-17,5,17,desktop,<Other>,referral,38.0,5,4,42,11,24,3,14,0
25524352.7325280300,2020-12-17,5,20,desktop,shop.googlemerchandisestore.com,referral,40.0,6,1,43,22,12,0,0,0
31903614.8832440737,2020-12-17,5,2,desktop,shop.googlemerchandisestore.com,referral,32.0,1,2,5,0,4,0,0,0
6924220.6153390244,2020-12-17,5,22,desktop,shop.googlemerchandisestore.com,referral,44.0,4,2,27,3,2,0,,0
2610547.9973555647,2020-12-17,5,20,desktop,shop.googlemerchandisestore.com,referral,48.0,3,1,19,0,3,0,,0
81632350.4358345762,2020-12-17,5,0,desktop,<Other>,referral,30.0,1,2,2,0,4,0,4,1
40581241.9763166406,2020-12-18,6,8,desktop,shop.googlemerchandisestore.com,referral,24.0,1,5,3,1,3,0,,0
9316296.6895701928,2020-12-18,6,8,desktop,shop.googlemerchandisestore.com,referral,99.0,26,4,53,5,6,0,2,0
68179423.3220502588,2020-12-18,6,21,desktop,shop.googlemerchandisestore.com,referral,175.0,9,3,31,5,9,0,24,0
8367098267.6266306459,2020-12-18,6,15,desktop,shop.googlemerchandisestore.com,referral,85.0,10,2,21,18,3,0,0,0
11422977.5445649055,2020-12-18,6,21,desktop,<Other>,referral,19.0,4,1,12,4,15,0,0,0
88252620.9272679238,2020-12-18,6,22,desktop,shop.googlemerchandisestore.com,referral,14.0,1,1,9,4,9,1,0,0
4645810.6414891428,2020-12-18,6,6,desktop,<Other>,referral,75.0,11,3,41,16,6,0,,0
68478330.4276176256,2020-12-19,7,13,desktop,shop.googlemerchandisestore.com,referral,22.0,1,2,3,1,8,0,0,0
5079875.2814181516,2020-12-20,1,10,desktop,shop.googlemerchandisestore.com,referral,39.0,3,1,5,1,6,3,0,0
68075284.5240293543,2020-12-20,1,3,desktop,<Other>,referral,59.0,6,1,6,10,3,4,0,0
64740644.1898496568,2020-12-21,2,19,desktop,<Other>,referral,179.0,4,3,63,0,8,0,9,0
1033085.6917088117,2020-12-21,2,16,desktop,<Other>,referral,712.0,42,10,25,0,15,0,20,0
79174534.4918543276,2020-12-21,2,13,desktop,<Other>,referral,52.0,5,4,13,11,6,0,2,0
2994751.6580189667,2020-12-21,2,3,desktop,<Other>,referral,183.0,4,2,41,25,6,0,0,0
1735740.0362728656,2020-12-22,3,6,desktop,<Other>,referral,67.0,3,3,20,6,3,1,12,1
66003152.6293590689,2020-12-22,3,2,desktop,<Other>,referral,84.0,3,1,15,5,27,0,0,0
78106766.0535705085,2020-12-22,3,6,desktop,shop.googlemerchandisestore.com,referral,96.0,1,2,10,0,15,0,0,0
3414474.3739440974,2020-12-22,3,22,desktop,<Other>,referral,159.0,4,1,17,15,12,0,0,0
81894085.3422774223,2020-12-22,3,11,desktop,shop.googlemerchandisestore.com,referral,92.0,1,7,23,1,6,0,15,0
7311472.7624692736,2020-12-22,3,4,desktop,<Other>,referral,39.0,2,6,50,29,21,2,3,0
3096891.2753343567,2020-12-22,3,14,desktop,shop.googlemerchandisestore.com,referral,54.0,3,1,8,2,6,0,,0
71773191.3267798855,2020-12-23,4,10,desktop,shop.googlemerchandisestore.com,referral,203.0,6,2,52,35,3,0,12,0
8848313.6690701237,2020-12-23,4,3,desktop,shop.googlemerchandisestore.com,referral,24.0,1,5,31,4,6,0,40,0
61926936.5478907982,2020-12-24,5,17,desktop,shop.googlemerchandisestore.com,referral,153.0,4,2,33,6,6,0,44,0
2876583.5568477554,2020-12-25,6,9,desktop,<Other>,referral,19.0,1,3,3,2,9,0,3,0
42807268.6210242414,2020-11-12,5,20,mobile,(data deleted),(data deleted),32.0,1,2,4,0,4,1,,0
